transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,2,4,True,True,0,0,"[[[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]], [[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]]]","[0.5014781951904297, 0.5014781951904297]","[3, 3]","[0, 0]"
silent_to_talk_no_evidence,2414,2415,3,2,4,True,False,0,0,"[[[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]], [[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]]]","[0.5014781951904297, 0.5014781951904297]","[3, 3]","[0, 0]"
talk_no_evidence_to_silent,1943,1944,2,2,4,False,True,0,0,"[[[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]], [[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]]]","[0.5014781951904297, 0.5014781951904297]","[3, 3]","[0, 0]"
silent_to_talk_with_evidence,847,848,3,2,4,True,False,0,2,"[[[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]], [[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]]]","[0.5014781951904297, 0.5014781951904297]","[3, 3]","[0, 0]"
talk_with_evidence_to_silent,929,930,3,2,4,False,True,2,0,"[[[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]], [[0.3351860046386719, 0.33460232615470886, 0.27277636528015137, 0.0574352853000164], [0.33495429158210754, 0.3338298499584198, 0.2749641537666321, 0.05625170096755028], [0.49412378668785095, 0.4968813359737396, 0.007546064909547567, 0.0014488858869299293], [0.5014781951904297, 0.4951602816581726, 0.0015696006594225764, 0.0017918915254995227]]]","[0.5014781951904297, 0.5014781951904297]","[3, 3]","[0, 0]"
