transition_type,t_prev,t_curr,j,L,K,is_silent_prev,is_silent_curr,evid_class_prev,evid_class_curr,trans_probs_json,per_l_global_maxprob_json,per_l_global_argmax_prev_json,per_l_global_argmax_next_json
silent_to_silent,3139,3140,0,1,4,True,True,0,0,"[[[0.7720779180526733, 0.02495700493454933, 0.17952024936676025, 0.023444844409823418], [0.1470126509666443, 0.025488270446658134, 0.6892611980438232, 0.13823789358139038], [0.5570974349975586, 0.421320378780365, 0.008555224165320396, 0.01302696205675602], [0.7116855978965759, 0.2778607904911041, 0.004838886670768261, 0.00561468955129385]]]",[0.7720779180526733],[0],[0]
silent_to_talk_no_evidence,2414,2415,3,1,4,True,False,0,0,"[[[0.7720779180526733, 0.02495700493454933, 0.17952024936676025, 0.023444844409823418], [0.1470126509666443, 0.025488270446658134, 0.6892611980438232, 0.13823789358139038], [0.5570974349975586, 0.421320378780365, 0.008555224165320396, 0.01302696205675602], [0.7116855978965759, 0.2778607904911041, 0.004838886670768261, 0.00561468955129385]]]",[0.7720779180526733],[0],[0]
talk_no_evidence_to_silent,1943,1944,2,1,4,False,True,0,0,"[[[0.7720779180526733, 0.02495700493454933, 0.17952024936676025, 0.023444844409823418], [0.1470126509666443, 0.025488270446658134, 0.6892611980438232, 0.13823789358139038], [0.5570974349975586, 0.421320378780365, 0.008555224165320396, 0.01302696205675602], [0.7116855978965759, 0.2778607904911041, 0.004838886670768261, 0.00561468955129385]]]",[0.7720779180526733],[0],[0]
silent_to_talk_with_evidence,847,848,3,1,4,True,False,0,2,"[[[0.7720779180526733, 0.02495700493454933, 0.17952024936676025, 0.023444844409823418], [0.1470126509666443, 0.025488270446658134, 0.6892611980438232, 0.13823789358139038], [0.5570974349975586, 0.421320378780365, 0.008555224165320396, 0.01302696205675602], [0.7116855978965759, 0.2778607904911041, 0.004838886670768261, 0.00561468955129385]]]",[0.7720779180526733],[0],[0]
talk_with_evidence_to_silent,929,930,3,1,4,False,True,2,0,"[[[0.5897136330604553, 0.1408514827489853, 0.1371176838874817, 0.13231724500656128], [0.07185173034667969, 0.09204747527837753, 0.3368731141090393, 0.4992276430130005], [0.14757275581359863, 0.8246628046035767, 0.00226624240167439, 0.025498060509562492], [0.2531661093235016, 0.730354368686676, 0.0017213242826983333, 0.0147581547498703]]]",[0.8246628046035767],[2],[1]
